"Date","StateAbbr","State","City","CityID","CountyFips","AllBeds","OneBed","TwoBeds","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2011-05-01,"TX","Texas","San Antonio",8664,"48029",875,611,861,1361.219971,3.286,140.685,1363600,7006,89,59972,3584.66666666667,7434629237
2011-06-01,"TX","Texas","San Antonio",8664,"48029",853,609,853,1314.550049,2.966,141.936,1365666,6998,89,60054,3634,7515631468
2011-07-01,"TX","Texas","San Antonio",8664,"48029",804,586,844,1339.670044,3.197,142.332,1367731,6990,89,60137,3679.33333333333,7674741308.33333
2011-08-01,"TX","Texas","San Antonio",8664,"48029",847,646,899,1286.939941,2.74,141.775,1369796,6983,89,60220,3724.66666666667,7833851148.66667
2011-09-01,"TX","Texas","San Antonio",8664,"48029",897,718,953,1204.420044,2.146,140.159,1371862,6975,89,60302,3770,7992960989
2011-10-01,"TX","Texas","San Antonio",8664,"48029",877,712,940,1099.22998,1.785,138.402,1373927,6967,89,60385,3820,8071365611
2011-11-01,"TX","Texas","San Antonio",8664,"48029",853,697,922,1218.280029,2.001,136.659,1375992,6959,89,60468,3870,8149770233
2011-12-01,"TX","Texas","San Antonio",8664,"48029",870,704,951,1244.579956,2.117,135.162,1378058,6951,89,60550,3920,8228174855
2012-01-01,"TX","Texas","San Antonio",8664,"48029",869,702,939,1277.060059,1.96,134.166,1380123,6943,89,60633,3970,8306579477
2012-02-01,"TX","Texas","San Antonio",8664,"48029",901,726,980,1324.089966,1.846,133.999,1381756,7100,88,60461,3761,7924496103
2012-03-01,"TX","Texas","San Antonio",8664,"48029",950,749,1015,1374.089966,2.037,135.872,1383390,7257,86,60289,3552,7542412729
2012-04-01,"TX","Texas","San Antonio",8664,"48029",862,678,927,1419.040039,2.193,138.483,1385024,7414,85,60116,3579.33333333333,7579502137.66667
2012-05-01,"TX","Texas","San Antonio",8664,"48029",866,691,912,1405.819946,1.956,141.06,1386657,7571,83,59944,3606.66666666667,7616591546.33333
2012-06-01,"TX","Texas","San Antonio",8664,"48029",894,727,940,1278.040039,1.467,143.177,1388290,7728,82,59772,3634,7653680955
2012-07-01,"TX","Texas","San Antonio",8664,"48029",890,715,939,1365.51001,1.58,144.286,1389924,7886,80,59600,3718.66666666667,7922847203
2012-08-01,"TX","Texas","San Antonio",8664,"48029",894,737,954,1375.319946,1.539,144.708,1391558,8043,79,59428,3803.33333333333,8192013451
2012-09-01,"TX","Texas","San Antonio",8664,"48029",917,770,967,1404.939941,1.581,144.364,1393191,8200,78,59256,3888,8461179699
2012-10-01,"TX","Texas","San Antonio",8664,"48029",962,811,1031,1444.48999,1.625,143.976,1394824,8357,76,59084,3909,8466193816
2012-11-01,"TX","Texas","San Antonio",8664,"48029",904,757,968,1427.589966,1.715,143.972,1396458,8514,75,58911,3930,8471207933
2012-12-01,"TX","Texas","San Antonio",8664,"48029",867,742,914,1409.459961,1.628,143.878,1398092,8671,73,58739,3951,8476222050
2013-01-01,"TX","Texas","San Antonio",8664,"48029",853,723,910,1462.420044,1.839,144.316,1399725,8828,72,58567,3972,8481236167
2013-02-01,"TX","Texas","San Antonio",8664,"48029",870,725,938,1513.170044,2.01,145.161,1402120,8734,75,58512,3789.5,8178895371.5
2013-03-01,"TX","Texas","San Antonio",8664,"48029",915,784,972,1518.199951,1.853,147.961,1404515,8641,77,58457,3607,7876554576
2013-04-01,"TX","Texas","San Antonio",8664,"48029",911,784,963,1562.170044,1.84,150.977,1406910,8547,80,58402,3634.33333333333,7915808650.66667
2013-05-01,"TX","Texas","San Antonio",8664,"48029",960,827,1049,1582.699951,1.639,153.874,1409305,8453,82,58347,3661.66666666667,7955062725.33333
2013-06-01,"TX","Texas","San Antonio",8664,"48029",1003,859,1063,1640.420044,2.134,156.446,1411700,8360,85,58292,3689,7994316800
2013-07-01,"TX","Texas","San Antonio",8664,"48029",995,840,1057,1614.959961,2.49,158.309,1414095,8266,88,58238,3773.33333333333,8242821750
2013-08-01,"TX","Texas","San Antonio",8664,"48029",982,819,1038,1706.869995,2.723,159.418,1416490,8172,90,58183,3857.66666666667,8491326700
2013-09-01,"TX","Texas","San Antonio",8664,"48029",995,856,1043,1639.77002,2.848,159.693,1418885,8079,93,58128,3942,8739831650
2013-10-01,"TX","Texas","San Antonio",8664,"48029",998,856,1051,1695,2.646,159.569,1421280,7985,95,58073,3979.5,8800008083.75
2013-11-01,"TX","Texas","San Antonio",8664,"48029",969,826,1034,1761.640015,2.62,159.37,1423675,7891,98,58018,4017,8860184517.5
2013-12-01,"TX","Texas","San Antonio",8664,"48029",953,790,1032,1800.900024,2.801,159.291,1426070,7798,100,57963,4054.5,8920360951.25
2014-01-01,"TX","Texas","San Antonio",8664,"48029",977,798,1076,1831.97998,2.985,159.391,1428465,7704,103,57908,4092,8980537385
2014-02-01,"TX","Texas","San Antonio",8664,"48029",985,795,1064,1741.890015,2.581,159.904,1431392,7778,102,57733,3911.5,8673816180
2014-03-01,"TX","Texas","San Antonio",8664,"48029",997,803,1068,1845.72998,2.607,161.222,1434318,7852,102,57557,3731,8367094975
2014-04-01,"TX","Texas","San Antonio",8664,"48029",1006,798,1060,1885.52002,2.759,162.999,1437245,7926,101,57382,3756.33333333333,8410379628
2014-05-01,"TX","Texas","San Antonio",8664,"48029",1006,793,1049,1883.680054,2.606,164.71,1440172,8001,100,57206,3781.66666666667,8453664281
2014-06-01,"TX","Texas","San Antonio",8664,"48029",1023,813,1064,1924.969971,2.534,166.236,1443099,8075,99,57031,3807,8496948934
2014-07-01,"TX","Texas","San Antonio",8664,"48029",1016,799,1053,1973.319946,2.563,167.156,1446026,8149,98,56856,3906,8816217978.33333
2014-08-01,"TX","Texas","San Antonio",8664,"48029",985,785,1031,1925.150024,2.505,167.47,1448952,8223,98,56680,4005,9135487022.66667
2014-09-01,"TX","Texas","San Antonio",8664,"48029",990,794,1043,2002.280029,2.419,167.264,1451879,8297,97,56505,4104,9454756067
2014-10-01,"TX","Texas","San Antonio",8664,"48029",979,791,1032,1946.160034,2.403,166.934,1454806,8372,96,56329,4149,9519230206.5
2014-11-01,"TX","Texas","San Antonio",8664,"48029",987,797,1043,2017.810059,2.348,166.685,1457732,8446,96,56154,4194,9583704346
2014-12-01,"TX","Texas","San Antonio",8664,"48029",998,806,1060,2053.439941,2.218,166.495,1460659,8520,95,55978,4239,9648178485.5
2015-01-01,"TX","Texas","San Antonio",8664,"48029",986,793,1042,2058.199951,2.123,166.297,1463586,8594,94,55803,4284,9712652625
2015-02-01,"TX","Texas","San Antonio",8664,"48029",985,794,1045,2020.849976,1.673,166.688,1466507,8774,99,56013,4055.5,9284641827
2015-03-01,"TX","Texas","San Antonio",8664,"48029",1007,812,1067,2117.389893,2.084,168.142,1469429,8954,103,56222,3827,8856631029
2015-04-01,"TX","Texas","San Antonio",8664,"48029",1011,820,1070,2059.689941,1.868,170.012,1472350,9134,108,56432,3858,8905691762
2015-05-01,"TX","Texas","San Antonio",8664,"48029",1019,807,1067,2108.290039,2.117,171.887,1475271,9314,112,56641,3889,8954752495
2015-06-01,"TX","Texas","San Antonio",8664,"48029",1041,810,1084,2111.72998,2.192,173.488,1478193,9494,117,56851,3920,9003813228
2015-07-01,"TX","Texas","San Antonio",8664,"48029",1047,829,1094,2077.419922,2.418,174.535,1481114,9674,122,57060,4066.66666666667,9442219179.66667
2015-08-01,"TX","Texas","San Antonio",8664,"48029",1035,839,1090,2098.040039,2.15,174.983,1484035,9854,126,57270,4213.33333333333,9880625131.33333
2015-09-01,"TX","Texas","San Antonio",8664,"48029",1053,851,1112,1913.849976,2.172,175.099,1486957,10034,131,57480,4360,10319031083
2015-10-01,"TX","Texas","San Antonio",8664,"48029",1052,849,1112,1923.819946,2.042,175.112,1489878,10214,135,57689,4313,10174843270.5
2015-11-01,"TX","Texas","San Antonio",8664,"48029",1052,865,1119,2104.050049,2.187,175.214,1492799,10394,140,57899,4266,10030655458
2015-12-01,"TX","Texas","San Antonio",8664,"48029",1059,883,1134,2102.629883,2.155,175.191,1495721,10574,144,58108,4219,9886467645.5
2016-01-01,"TX","Texas","San Antonio",8664,"48029",1063,869,1136,2012.660034,2.245,175.105,1498642,10754,149,58318,4172,9742279833
2016-02-01,"TX","Texas","San Antonio",8664,"48029",1088,885,1166,1939.380005,1.966,175.343,1500481,10754,147,58049,4055,9539633700.5
2016-03-01,"TX","Texas","San Antonio",8664,"48029",1141,935,1233,1978.349976,1.834,176.659,1502320,10755,145,57780,3938,9336987568
2016-04-01,"TX","Texas","San Antonio",8664,"48029",1139,926,1231,2072.780029,1.792,178.55,1504160,10755,143,57511,3989.33333333333,9428150388
2016-05-01,"TX","Texas","San Antonio",8664,"48029",1147,934,1248,2081.429932,1.865,180.404,1505999,10756,141,57242,4040.66666666667,9519313208
2016-06-01,"TX","Texas","San Antonio",8664,"48029",1124,922,1221,2099.330078,1.846,181.991,1507838,10756,139,56973,4092,9610476028
2016-07-01,"TX","Texas","San Antonio",8664,"48029",1116,917,1210,2102.949951,1.456,183.11,1509677,10756,136,56704,4157.66666666667,9860784650
2016-08-01,"TX","Texas","San Antonio",8664,"48029",1112,916,1205,2170.840088,1.496,183.761,1511516,10757,134,56435,4223.33333333333,10111093272
2016-09-01,"TX","Texas","San Antonio",8664,"48029",1103,905,1193,2170.860107,1.57,184.059,1513355,10757,132,56166,4289,10361401894
2016-10-01,"TX","Texas","San Antonio",8664,"48029",1112,910,1204,2161.199951,1.622,184.141,1515194,10758,130,55897,4323.5,10393747080.25
2016-11-01,"TX","Texas","San Antonio",8664,"48029",1106,908,1201,2111.719971,1.82,184.363,1517034,10758,128,55628,4358,10426092266.5
2016-12-01,"TX","Texas","San Antonio",8664,"48029",1082,885,1172,2191.080078,2.441,184.541,1518873,10759,126,55359,4392.5,10458437452.75
2017-01-01,"TX","Texas","San Antonio",8664,"48029",1069,871,1155,2257.830078,2.45,184.795,1520712,10759,124,55090,4427,10490782639
2011-01-01,"CA","California","Sacramento",16079,"06067",873,668,825,1271.869995,3.342,139.049,471972,3354,36,11087,4341,7357471444
2011-02-01,"CA","California","Sacramento",16079,"06067",848,675,816,1307.589966,3.443,137.746,472354,3368,36,11175,4311.5,7367710298.5
2011-03-01,"CA","California","Sacramento",16079,"06067",886,685,849,1306.329956,3.414,137.794,472736,3382,36,11264,4282,7377949153
2011-04-01,"CA","California","Sacramento",16079,"06067",886,691,861,1332.410034,3.451,139.156,473118,3396,36,11352,4307.33333333333,7394960397
2011-05-01,"CA","California","Sacramento",16079,"06067",853,691,849,1361.219971,3.286,140.685,473500,3409,35,11440,4332.66666666667,7411971641
2011-06-01,"CA","California","Sacramento",16079,"06067",854,679,836,1314.550049,2.966,141.936,473882,3423,35,11529,4358,7428982885
2011-07-01,"CA","California","Sacramento",16079,"06067",894,669,857,1339.670044,3.197,142.332,474264,3437,35,11617,4372,7474143646.66667
2011-08-01,"CA","California","Sacramento",16079,"06067",895,707,913,1286.939941,2.74,141.775,474647,3451,35,11705,4386,7519304408.33333
2011-09-01,"CA","California","Sacramento",16079,"06067",902,740,923,1204.420044,2.146,140.159,475029,3465,35,11794,4400,7564465170
2011-10-01,"CA","California","Sacramento",16079,"06067",904,751,930,1099.22998,1.785,138.402,475411,3478,34,11882,4462.5,7653375741.25
2011-11-01,"CA","California","Sacramento",16079,"06067",878,736,910,1218.280029,2.001,136.659,475793,3492,34,11970,4525,7742286312.5
2011-12-01,"CA","California","Sacramento",16079,"06067",880,730,906,1244.579956,2.117,135.162,476175,3506,34,12059,4587.5,7831196883.75
2012-01-01,"CA","California","Sacramento",16079,"06067",900,744,926,1277.060059,1.96,134.166,476557,3520,34,12147,4650,7920107455
2012-02-01,"CA","California","Sacramento",16079,"06067",874,744,889,1324.089966,1.846,133.999,476692,3488,34,12071,4491.5,7713340928.5
2012-03-01,"CA","California","Sacramento",16079,"06067",901,769,891,1374.089966,2.037,135.872,476828,3456,34,11995,4333,7506574402
2012-04-01,"CA","California","Sacramento",16079,"06067",908,759,906,1419.040039,2.193,138.483,476963,3424,34,11918,4326.66666666667,7504973169.33333
2012-05-01,"CA","California","Sacramento",16079,"06067",945,767,948,1405.819946,1.956,141.06,477099,3392,34,11842,4320.33333333333,7503371936.66667
2012-06-01,"CA","California","Sacramento",16079,"06067",936,785,918,1278.040039,1.467,143.177,477234,3360,34,11766,4314,7501770704
2012-07-01,"CA","California","Sacramento",16079,"06067",899,764,902,1365.51001,1.58,144.286,477370,3328,34,11690,4380.66666666667,7663531945.33333
2012-08-01,"CA","California","Sacramento",16079,"06067",915,778,907,1375.319946,1.539,144.708,477505,3297,34,11614,4447.33333333333,7825293186.66667
2012-09-01,"CA","California","Sacramento",16079,"06067",894,748,872,1404.939941,1.581,144.364,477640,3265,34,11538,4514,7987054428
2012-10-01,"CA","California","Sacramento",16079,"06067",917,793,907,1444.48999,1.625,143.976,477776,3233,34,11462,4528.75,7977990719.75
2012-11-01,"CA","California","Sacramento",16079,"06067",911,775,892,1427.589966,1.715,143.972,477911,3201,34,11385,4543.5,7968927011.5
2012-12-01,"CA","California","Sacramento",16079,"06067",914,786,913,1409.459961,1.628,143.878,478047,3169,34,11309,4558.25,7959863303.25
2013-01-01,"CA","California","Sacramento",16079,"06067",877,759,894,1462.420044,1.839,144.316,478182,3137,34,11233,4573,7950799595
2013-02-01,"CA","California","Sacramento",16079,"06067",892,761,909,1513.170044,2.01,145.161,478564,3123,34,11084,4478,7832272540.5
2013-03-01,"CA","California","Sacramento",16079,"06067",900,772,911,1518.199951,1.853,147.961,478946,3109,33,10935,4383,7713745486
2013-04-01,"CA","California","Sacramento",16079,"06067",915,792,924,1562.170044,1.84,150.977,479328,3095,32,10786,4404.66666666667,7755890186
2013-05-01,"CA","California","Sacramento",16079,"06067",958,807,978,1582.699951,1.639,153.874,479710,3081,32,10636,4426.33333333333,7798034886
2013-06-01,"CA","California","Sacramento",16079,"06067",927,798,956,1640.420044,2.134,156.446,480092,3067,32,10487,4448,7840179586
2013-07-01,"CA","California","Sacramento",16079,"06067",926,803,946,1614.959961,2.49,158.309,480474,3052,31,10338,4506.33333333333,7992435231.66667
2013-08-01,"CA","California","Sacramento",16079,"06067",964,806,982,1706.869995,2.723,159.418,480857,3038,30,10189,4564.66666666667,8144690877.33333
2013-09-01,"CA","California","Sacramento",16079,"06067",998,831,1003,1639.77002,2.848,159.693,481239,3024,30,10040,4623,8296946523
2013-10-01,"CA","California","Sacramento",16079,"06067",1047,898,1051,1695,2.646,159.569,481621,3010,30,9890,4649.75,8311931178
2013-11-01,"CA","California","Sacramento",16079,"06067",994,838,996,1761.640015,2.62,159.37,482003,2996,29,9741,4676.5,8326915833
2013-12-01,"CA","California","Sacramento",16079,"06067",968,850,981,1800.900024,2.801,159.291,482385,2982,28,9592,4703.25,8341900488
2014-01-01,"CA","California","Sacramento",16079,"06067",995,876,1004,1831.97998,2.985,159.391,482767,2968,28,9443,4730,8356885143
2014-02-01,"CA","California","Sacramento",16079,"06067",994,856,1003,1741.890015,2.581,159.904,483346,3022,29,9478,4592,8211768861
2014-03-01,"CA","California","Sacramento",16079,"06067",1006,867,1017,1845.72998,2.607,161.222,483925,3075,30,9513,4454,8066652579
2014-04-01,"CA","California","Sacramento",16079,"06067",987,845,998,1885.52002,2.759,162.999,484504,3129,32,9548,4481.33333333333,8113449760.66667
2014-05-01,"CA","California","Sacramento",16079,"06067",984,827,1005,1883.680054,2.606,164.71,485084,3182,33,9584,4508.66666666667,8160246942.33333
2014-06-01,"CA","California","Sacramento",16079,"06067",977,831,1008,1924.969971,2.534,166.236,485663,3236,34,9619,4536,8207044124
2014-07-01,"CA","California","Sacramento",16079,"06067",1014,861,1040,1973.319946,2.563,167.156,486242,3290,36,9654,4599,8373545081.33333
2014-08-01,"CA","California","Sacramento",16079,"06067",1031,860,1053,1925.150024,2.505,167.47,486821,3343,37,9689,4662,8540046038.66667
2014-09-01,"CA","California","Sacramento",16079,"06067",1016,846,1037,2002.280029,2.419,167.264,487400,3397,38,9724,4725,8706546996
2014-10-01,"CA","California","Sacramento",16079,"06067",1004,851,1030,1946.160034,2.403,166.934,487980,3450,39,9760,4755.5,8713190756.5
2014-11-01,"CA","California","Sacramento",16079,"06067",1011,865,1037,2017.810059,2.348,166.685,488559,3504,40,9795,4786,8719834517
2014-12-01,"CA","California","Sacramento",16079,"06067",1022,871,1049,2053.439941,2.218,166.495,489138,3557,42,9830,4816.5,8726478277.5
2015-01-01,"CA","California","Sacramento",16079,"06067",1020,874,1062,2058.199951,2.123,166.297,489717,3611,43,9865,4847,8733122038
2015-02-01,"CA","California","Sacramento",16079,"06067",1031,895,1069,2020.849976,1.673,166.688,490196,3606,43,9825,4710.5,8568105767.5
2015-03-01,"CA","California","Sacramento",16079,"06067",1062,916,1110,2117.389893,2.084,168.142,490676,3601,43,9786,4574,8403089497
2015-04-01,"CA","California","Sacramento",16079,"06067",1081,931,1123,2059.689941,1.868,170.012,491156,3596,42,9746,4598.33333333333,8448986377.66667
2015-05-01,"CA","California","Sacramento",16079,"06067",1106,936,1137,2108.290039,2.117,171.887,491635,3590,42,9706,4622.66666666667,8494883258.33333
2015-06-01,"CA","California","Sacramento",16079,"06067",1114,945,1149,2111.72998,2.192,173.488,492114,3585,42,9667,4647,8540780139
2015-07-01,"CA","California","Sacramento",16079,"06067",1119,969,1151,2077.419922,2.418,174.535,492594,3580,42,9627,4759.33333333333,8806149850.33333
2015-08-01,"CA","California","Sacramento",16079,"06067",1122,982,1149,2098.040039,2.15,174.983,493074,3575,42,9587,4871.66666666667,9071519561.66667
2015-09-01,"CA","California","Sacramento",16079,"06067",1139,987,1169,1913.849976,2.172,175.099,493553,3570,42,9548,4984,9336889273
2015-10-01,"CA","California","Sacramento",16079,"06067",1144,1002,1187,1923.819946,2.042,175.112,494032,3564,42,9508,4938.5,9218065033.5
2015-11-01,"CA","California","Sacramento",16079,"06067",1156,1019,1219,2104.050049,2.187,175.214,494512,3559,41,9468,4893,9099240794
2015-12-01,"CA","California","Sacramento",16079,"06067",1168,1032,1249,2102.629883,2.155,175.191,494992,3554,41,9429,4847.5,8980416554.5
2016-01-01,"CA","California","Sacramento",16079,"06067",1173,1044,1240,2012.660034,2.245,175.105,495471,3549,41,9389,4802,8861592315
